source_group,relative_path,filename,extension,size_bytes,sha256,archive_valid,archive_type,modid,mod_name,mod_version,mc_version,forge_dependency,main_class,coremod_status,coremod_class,access_transformer,class_count,primary_packages,asset_namespaces,nested_jars,origin,series_origin_status,audit_priority,notes
original_mods,original_mods/config/DynamicLights_otherPlayers.cfg,DynamicLights_otherPlayers.cfg,.cfg,510,fb7c18982202b717c65eafd7d89e604dbcbdc10de721b0d3b5a10ef8d3b6ea38,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/DynamicLights_thePlayer.cfg,DynamicLights_thePlayer.cfg,.cfg,476,0f890cc59f517afc73b7340080cc2eba4e6d6822ee537d77635f1eb17866c22d,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/FiveNightsAtFreddys.cfg,FiveNightsAtFreddys.cfg,.cfg,240,7da24e01bb06e47d5ee28aeeac0cf263ad5a7c9323aaeba1068e3100eaaba17c,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/GodzillaMod.cfg,GodzillaMod.cfg,.cfg,1516,c4bcde988d0db123d80344c4d0c7d36d043a7826351f8e548aef88b05f060676,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/GraveStoneMod/GraveStone.cfg,GraveStone.cfg,.cfg,1992,07bf5f420905252fc9bafadcf4ba9a89330cd23626412e415abb39b322d589aa,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/HMaG.cfg,HMaG.cfg,.cfg,6853,a6237c348b26d23398cc5b60b58d0f49594fd8141ed288cfade3c064375ab59e,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MoVillages/VillageDistance.cfg,VillageDistance.cfg,.cfg,485,652320e6b2a73f9bd071ddc95c5c7d6f253cd3e60c9c2e63bd89bcf259e4765e,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobAmputation.cfg,MobAmputation.cfg,.cfg,2248,015c61b2204c60bcaf6eb1af417fd48f21bafac35ed0d75914a53867f8a8d5e6,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobDismemberment.cfg,MobDismemberment.cfg,.cfg,1162,ddbaffd6808621e383a605a65137a6026a9f92cb90c2413a3dc5f05af4958572,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties.cfg,MobProperties.cfg,.cfg,830,f7be2f5613341c56a775f0a6ce719ead5ecfed9077afa4488b5ceb15ae0e590f,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties.json,MobProperties.json,.json,288,04b885e7280dd51d45f949058c5ff7e808855a8950eeb64e48b48af8e900f140,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/AlbinoReindeer.json,AlbinoReindeer.json,.json,80,0a04596abe701e06ab5907a7db84f0db78f904b1186605671aa15c6823bca3da,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/Apocalypse/Breecher.json,Breecher.json,.json,85,84d22765b17f65d68d565c8ddb4a8a3310df33a3bd50380fd94f484feb142c7d,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/Apocalypse/Destroyer.json,Destroyer.json,.json,86,7f21856141e2c93aa7e9b4d2b15ea8e680b945a588b5c42ae4e040b152c93f88,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/Apocalypse/Ghost.json,Ghost.json,.json,82,2e6076b4929bc812a8532207fd19469ad4726594f96153a3e00ffb5acdebebcd,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/Apocalypse/Grump.json,Grump.json,.json,82,19145d6cf7277d485a873ef8114b34a2d78a2592f51c299f72d02d4d30134eff,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/Apocalypse/Seeker.json,Seeker.json,.json,83,872408a4b8eded0b130239014c7eda7a89ff6fce2aed40546115fc935f6573fc,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/BB.json,BB.json,.json,68,f6cd3638f40645946d6a2cbf779ed5aaa18ade8242f178d376bc733bfe104db5,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/Baby.json,Baby.json,.json,70,97ea6bd49192ad28c45511bcd2b3682b1197d8ec1c5bd0a380742f952bfd9e0b,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/BallonBoy.json,BallonBoy.json,.json,75,f92c26be762fafdfdbcca547a63028d04bc1a9545ce0f2cd90506bc3c1711af2,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/BallonBoy_Fantasma_.json,BallonBoy_Fantasma_.json,.json,85,ed5001e4f0dfbb45dc84468658799c1b91477124d8380924e6ecf3b954f8a417,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/Bat.json,Bat.json,.json,69,cd3fd57fad4da39ef83a33072100653a0a2b865812354a704251e53312cb6b4a,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/Blaze.json,Blaze.json,.json,71,bdb664fe868e7bd07ee5242ecc560e156dbcfa7b2744d70c392ab01d6a88c2dd,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/Bonnie.json,Bonnie.json,.json,72,355f5944cb598ef3b99ab00df7a65c0cf39240d4546f23f2cb9db0a99f4cc293,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/Bonnie_Bunny.json,Bonnie_Bunny.json,.json,78,b0b8cfeb816553fda1fb6ce632685bcc3787050b58d755afbd5dd4a65bfe272a,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/Bonnie_Nuevo_.json,Bonnie_Nuevo_.json,.json,79,3788352f4144aef4438862cf570652c4dc8d4b0a6b921eaea3d14e0bc41ef2b7,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/Bonnie_Viejo_.json,Bonnie_Viejo_.json,.json,79,d378f7b6fb7aca252f0ffc4049dff487a26118b5c6f507c0b56488b9ce312727,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/Candy.json,Candy.json,.json,71,f6435ee25bc3cf39e14c579486125ddf89b2a90c14ff00d0cf59f66b241a0006,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/CaveSpider.json,CaveSpider.json,.json,76,ce0809dfb4f3d2f42060cd217e39898669181c8a45fa52653ca0a73bfdd5f50c,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/Cfalcon.json,Cfalcon.json,.json,73,8f0092d428a67eabe24ac9e48ce71ec3517b2fbbae9a8fe5eb177ec358bb0be5,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/Charizard.json,Charizard.json,.json,75,c92377de74d9d0402f9b718026d0b1d7e5a052e1aab81e9b6e0d22506684c361,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/Chester.json,Chester.json,.json,73,dbca2be62cb43c7f9d238e4ef0d21c9907cda65ddbb19a97153bd7758d949080,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/Chica.json,Chica.json,.json,71,2383eee414b5915b28c6aa1e7b59f576aa774ef49861ab506606a9e6ac6eaa0b,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/Chica_Chicken.json,Chica_Chicken.json,.json,79,8cd4d646634dd334f9cef1865e4e1d77359f6733ae7f42ce24cbe137a7769e7e,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/Chica_Nuevo_.json,Chica_Nuevo_.json,.json,78,363de3c6af0eea1e8a61e5fb95e65bac6517f2a84dba0cd43350af32d29fb313,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/Chica_Viejo_.json,Chica_Viejo_.json,.json,78,96d9b89cc3564711ad1cd50b2509c31780389d5668e61f4918e52b7085e67140,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/Chicken.json,Chicken.json,.json,73,3a6da8d271372afdd444f867a33834df48b328d12485648158f5e8b815a6abe0,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/ChiefMendez.json,ChiefMendez.json,.json,77,8fd55f54e26027b35ded5a8cf8cfb34122f95607004e260985837beccd8dd8d9,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/Child.json,Child.json,.json,71,00d57770987c9fd4490f943a8c451048fe534cd2735a4906e77f6eac17133f2e,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/ChuckNorris.json,ChuckNorris.json,.json,77,b27fccbe397c50f89e0db869bac061efcf8b979fc271df4ed3e7a4823006aa50,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/Cindy.json,Cindy.json,.json,71,dbb8428f72c155c1d993220b8186f10e040b6d5ebb1989aba1ddec0fe6a8048d,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/Cow.json,Cow.json,.json,69,4e034d3cd5e423f46ec55fd8fc2c2ca3ae278944e57d2cc8efcc74d1b7cd622d,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/Cowbrine.json,Cowbrine.json,.json,74,1d28c12b0446f7214cf2eeb57ced80999813e3e81c90b54e6ef3926609c72f03,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/Creeper.json,Creeper.json,.json,73,752e3f662b2b492854d305e326ad665abe99d7f7b27998f2fa508283604ce596,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/CryingC.json,CryingC.json,.json,73,cf736d3f2ee658d0a201dcc20b19e82c943e4188ba4944a5f2c7cd2703c92be3,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/CustomNpc.json,CustomNpc.json,.json,75,057349a58461d050e50d5631cb1abecd394176d9f573a9a724a71fff1e9855eb,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/DiscoZombie.json,DiscoZombie.json,.json,77,b02aa8375505aeacf169ee659a7ceff1b60a2c3021229d7065133f50608a28eb,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/Doug.json,Doug.json,.json,70,1768c411f14cc682c97ec2abf94fe05f98ee0f2991426076fa1acdf28df7d7a2,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/DrSalvador.json,DrSalvador.json,.json,76,cd217d29b12ae86013fc3cbd6297084cc67963047a2522a05902785652636c00,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/Drmario.json,Drmario.json,.json,73,2fe20572ed75b0e1756e1d96c31969cc6ae540d08f86fcd167ebab8972f32d98,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/Elf.json,Elf.json,.json,69,eddde5ff2e332a4d279b3dd2d4a186ca6c187f4feb1eebe7ac938389a93a1008,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/EnderDragon.json,EnderDragon.json,.json,77,897a4609b894bb6b7bda96369a5fecc6041da0b32794cbea31ee37ab7192f6d8,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/Enderman.json,Enderman.json,.json,74,f5eb2c941010743f1f3e4728f1f8b727bf662c94458597601e0130fe78cac0c6,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/Endo.json,Endo.json,.json,70,9a3f68bf54b77f8899b17d29e7990fddbaa9e9f4d5ceb7198bad95788e5de0c9,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/EndoEsqueleto.json,EndoEsqueleto.json,.json,79,9515344d4458428c7053f5d5b72207dfad32ba71ac28c2ddd2bec0497e613bf0,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/Endoskeleton.json,Endoskeleton.json,.json,78,d93ff874641250152803ef85c0132690e83e1198599d7df9eb348f511e59814f,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/EntityBrute.json,EntityBrute.json,.json,77,325789a56017748ea7587627ea55a57f83e170b0d80597412c68033feb9e3868,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/EntityCannonMRA.json,EntityCannonMRA.json,.json,81,bf57d6c7571cd0cbaf3c8ac12a36c264cd49e6a0aa239e4152f5ce5cfc0c9d1a,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/EntityCatapultMRA.json,EntityCatapultMRA.json,.json,83,6ab092f01d4846d637c8975920b3c038e0afa3c4cd5b06fd0db8aadc27225d6f,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/EntityCreeperMRA.json,EntityCreeperMRA.json,.json,82,4057ee64d80846329fb87a6bbba7ebbc848f59d5ffde9973352178d2c6c379b4,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/EntityEngineerMRA.json,EntityEngineerMRA.json,.json,83,fd311d65e482bb5c455fca53dc61343b343b2c7a860d671ae4f2d0b9d7cc1964,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/EntityFastZombieMRA.json,EntityFastZombieMRA.json,.json,85,453e8fe2ca5c7014116a6c65efbb46e753ca1d72077866c4434dbffefb83f509,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/EntityGrunt.json,EntityGrunt.json,.json,77,54bd13dbace23f1a5e25ba3633d6467b8d95ce113f8129a4478da2dd363e4830,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/EntityHorse.json,EntityHorse.json,.json,77,f4cf223b8814ef399ccb1f311432bf39991cf784887b64e655e08446ad6de94c,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/EntityScouterMRA.json,EntityScouterMRA.json,.json,82,b9bc884e04f785109afe4ceacb31376628d2caed3ec3073fed053cdbdbdbfaea,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/EntitySkeletonMRA.json,EntitySkeletonMRA.json,.json,83,2a06e3e2e866fb058191edf2b8c0720439272942f92a04efc43764126e69737d,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/EntitySniperSkeletonMRA.json,EntitySniperSkeletonMRA.json,.json,89,a8e338bce62161b7bb9738213b9a9e46fdfd72e8d192c2558ccc0e3760f50b00,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/EntityZombieLongSpearerMRA.json,EntityZombieLongSpearerMRA.json,.json,92,821617a8db7072fd2c6a649d82b9d4bee4e9968fcfc96ac48fffa3a26f3fb333,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/EntityZombieSpearerMRA.json,EntityZombieSpearerMRA.json,.json,88,1edfd7196783596f4e7722b56c099e474718487d0365a9e691e8524a38143834,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/Esteban.json,Esteban.json,.json,73,4f5dedea336adfb5d9feff18c43d6c720833e128eb3bbf5a83add6a75416ec15,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/Evilchicken.json,Evilchicken.json,.json,77,551a00af024f2eadc8b3a9890eaf38a7f2131ef5876cd96902ee339e0e6375a9,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/FiveNightsAtFreddys/FNAFBalloonGuy.json,FNAFBalloonGuy.json,.json,100,7ac79b7597aa6cee94b4f970713a0df26acb47dab476bc675f9543f3a6267c5f,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/FiveNightsAtFreddys/FNAFBonnie.json,FNAFBonnie.json,.json,96,6593d8b496d334bd4294f3594b26dd6c2c44f263ff639e3c5b69d972cf3cd021,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/FiveNightsAtFreddys/FNAFBonnieToy.json,FNAFBonnieToy.json,.json,99,221c05808c9578f5e0476787a319879cc71a23bcd7bf86ffcc4e208f8b4df53d,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/FiveNightsAtFreddys/FNAFChica.json,FNAFChica.json,.json,95,6616401a06039d2339cf168abd99213ad403cdf76bed473947faf3d743d43209,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/FiveNightsAtFreddys/FNAFChicaToy.json,FNAFChicaToy.json,.json,98,357a16b655ce4923c15a7eebd53284a1323395196c83ee0633f7d670a885a1be,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/FiveNightsAtFreddys/FNAFCody.json,FNAFCody.json,.json,94,7055f6b25ffc3f058d3ce4e5e3c7ef3fe609148382ca9bedbc6241925535be53,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/FiveNightsAtFreddys/FNAFFoxy.json,FNAFFoxy.json,.json,94,4e018d774521fb96b5f81c1c79b87d8d006b3082a13ea5183bc66847362c424a,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/FiveNightsAtFreddys/FNAFFreddie.json,FNAFFreddie.json,.json,97,9adb9cf7c75edf2fad0d1664a8536dc009af8e45a4049e02a637a3427125ea62,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/FiveNightsAtFreddys/FNAFFreddieToy.json,FNAFFreddieToy.json,.json,100,ea43d406054607ce01ffe1ab3214e64d37bade4c916521d8705a6d8c1f140072,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/FiveNightsAtFreddys/FNAFHorrorFreddie.json,FNAFHorrorFreddie.json,.json,103,476fdde4a5378cfd87da98e001b6fde7a2d408fd2c13462127d70f32484d2580,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/FiveNightsAtFreddys/FNAFJoe.json,FNAFJoe.json,.json,93,df9a4a2f12eb70d1f8c3cedf26d4429f739f2ecb71462426a511100aa2e80d88,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/FiveNightsAtFreddys/FNAFKrakenRobot.json,FNAFKrakenRobot.json,.json,101,15655c4b6e6d0d48f19ac260d4292fb7e3d68f63539eba6135b071edad45cf2e,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/FiveNightsAtFreddys/FNAFMangle.json,FNAFMangle.json,.json,96,961cac271f649cfc0084bd81a4d0ab69a3118a9a01ce6313a8caf2b09274da11,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/FiveNightsAtFreddys/FNAFMarionet.json,FNAFMarionet.json,.json,98,9cdce0bfe782a6a57f1895cba0d17a45f935b4fbfea139a038113d82413e5d17,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/FiveNightsAtFreddys/FNAFPhantomMarionet.json,FNAFPhantomMarionet.json,.json,105,3d27335aed673553d63ae7e3070c9f4c30e921d9ab58c6a46e441b6d555532f2,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/FiveNightsAtFreddys/FNAFPurpleGuy.json,FNAFPurpleGuy.json,.json,99,4bb8f2a12db27c00cd15220220724d4fe15d378a53948169e417346b00fabf98,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/FiveNightsAtFreddys/FNAFSpringTrap.json,FNAFSpringTrap.json,.json,100,11d50616932d011dc296b09b4d504f5917ab4fc02aad62945ac1a585d673d681,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/FiveNightsAtFreddys/FNAFSpringTrapHallucination.json,FNAFSpringTrapHallucination.json,.json,113,c27b84f856125ff0365ea6b1d3e4ed5b3e5f100a36193d0e7a442a74dde53f81,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/FiveNightsAtFreddys/FNAFWitheredBonnie.json,FNAFWitheredBonnie.json,.json,104,0ac904be43a090bc10312ed530c73e760bde0788018be5015f37c1cb93cc9442,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/Foxy.json,Foxy.json,.json,70,7ac93be8fd7944667714924299d7c97aa8511cc16556f50b92266aa03f00f861,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/Foxy_Fantasma_.json,Foxy_Fantasma_.json,.json,80,f1a5b2ea3f390204a8c6c428b1a86447cec4d1e65f5dac5df510968596ebd6d5,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/Foxy_Fox.json,Foxy_Fox.json,.json,74,0af8906883da1291738c947eab8573d9540bf7fd71dd683a3c38b639571752ab,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/Foxy_Nuevo_.json,Foxy_Nuevo_.json,.json,77,9978ae3e642043d18a99dd924633826c695d1a6739c0bb133dd33781d726d001,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
original_mods,original_mods/config/MobProperties/Foxy_Viejo_.json,Foxy_Viejo_.json,.json,77,75f5b3890c3144d52297754a654bd41902a0ef542a337732c884a4141abf609d,UNKNOWN,OTHER,,,,,,,,,,,,,,MODPACK_REFERENCE,UNKNOWN,P2,non-archive file
